AlarmID,AlarmText,Enable
16534,"0x4096 0x10 : Load, CS1, BUSY OFF->COMPT ON : CS_1 OFF",0
16535,"0x4097 0x10 : Load, CS1, BUSY OFF->COMPT ON : AM_AVBL OFF",0
16536,"0x4098 0x10 : Load, CS1, BUSY OFF->COMPT ON : TR_REQ OFF",0
16537,"0x4099 0x10 : Load, CS1, BUSY OFF->COMPT ON : BUSY OFF",0
16538,"0x409A 0x15 : Load, CS1, BUSY OFF->COMPT ON : ES OFF",1
16539,"0x409B 0x10 : Load, CS1, BUSY OFF->COMPT ON : Clamp ON",0
16540,"0x409C 0x10 : Load, CS1, BUSY OFF->COMPT ON : EQ_ER ON",0
16541,"0x409D 0x10 : Load, CS1, BUSY OFF->COMPT ON : Light Curtain ON",0
16542,"0x409E 0x10 : Load, CS1, BUSY OFF->COMPT ON : PS OFF",0
16543,"0x409F 0x10 : Load, CS1, BUSY OFF->COMPT ON : PL OFF",0
16544,0x40A0 0x10 : Reserved : Reserved,0
16545,0x40A1 0x10 : Reserved : Reserved,0
16546,"0x40A2 0x10 : Load, CS1, COMPT ON->READY OFF : OHT PIO Off-line",0
16547,"0x40A3 0x10 : Load, CS1, COMPT ON->READY OFF : CS_0 OFF",0
16548,"0x40A4 0x10 : Load, CS1, COMPT ON->READY OFF : VALID OFF",0
16549,"0x40A5 0x10 : Load, CS1, COMPT ON->READY OFF : CS_1 OFF",0
16550,"0x40A6 0x10 : Load, CS1, COMPT ON->READY OFF : AM_AVBL OFF",0
16551,"0x40A7 0x10 : Load, CS1, COMPT ON->READY OFF : TR_REQ OFF",0
16552,"0x40A8 0x10 : Load, CS1, COMPT ON->READY OFF : BUSY OFF",0
16553,"0x40A9 0x10 : Load, CS1, COMPT ON->READY OFF : COMPT OFF",0
16554,"0x40AA 0x15 : Load, CS1, COMPT ON->READY OFF : ES OFF",1
16555,"0x40AB 0x10 : Load, CS1, COMPT ON->READY OFF : Clamp ON",0
16556,"0x40AC 0x10 : Load, CS1, COMPT ON->READY OFF : EQ_ER ON",0
16557,"0x40AD 0x10 : Load, CS1, COMPT ON->READY OFF : Light Curtain ON",0
16558,"0x40AE 0x10 : Load, CS1, COMPT ON->READY OFF : PS OFF",0
16559,"0x40AF 0x10 : Load, CS1, COMPT ON->READY OFF : PL OFF",0
16560,0x40B0 0x10 : Reserved : Reserved,0
16561,0x40B1 0x10 : Reserved : Reserved,0
16562,"0x40B2 0x10 : Load, CS1, READY OFF->CS_1 OFF : OHT PIO Off-line",0
16563,0x40B3 0x10 : Reserved : Reserved,0
16564,"0x40B4 0x10 : Load, CS1, READY OFF->CS_1 OFF : AM_AVBL OFF",0
16565,"0x40B5 0x10 : Load, CS1, READY OFF->CS_1 OFF : TR_REQ OFF",0
16566,"0x40B6 0x10 : Load, CS1, READY OFF->CS_1 OFF : BUSY OFF",0
16567,"0x40B7 0x15 : Load, CS1, READY OFF->CS_1 OFF : ES OFF",1
16568,"0x40B8 0x10 : Load, CS1, READY OFF->CS_1 OFF : Clamp ON",0
16569,"0x40B9 0x10 : Load, CS1, READY OFF->CS_1 OFF : EQ_ER ON",0
16570,"0x40BA 0x10 : Load, CS1, READY OFF->CS_1 OFF : Light Curtain ON",0
16571,"0x40BB 0x10 : Load, CS1, READY OFF->CS_1 OFF : PS OFF",0
16572,"0x40BC 0x10 : Load, CS1, READY OFF->CS_1 OFF : PL OFF",0
16573,0x40BD 0x10 : Reserved : Reserved,0
16574,0x40BE 0x10 : Reserved : Reserved,0
16575,0x40BF 0x10 : Reserved : Reserved,0
8704,"0x2200 0x15 : Unload to Load, CS1, BUSY & CONT ON->PS & PL OFF : OHT PIO Off-line",1
8705,"0x2201 0x15 : Unload to Load, CS1, BUSY & CONT ON->PS & PL OFF : CS_0 OFF",1
8706,"0x2202 0x15 : Unload to Load, CS1, BUSY & CONT ON->PS & PL OFF : VALID OFF",1
8707,"0x2203 0x15 : Unload to Load, CS1, BUSY & CONT ON->PS & PL OFF : CS_1 OFF",1
8708,"0x2204 0x15 : Unload to Load, CS1, BUSY & CONT ON->PS & PL OFF : AM_AVBL OFF",1
8709,"0x2205 0x15 : Unload to Load, CS1, BUSY & CONT ON->PS & PL OFF : TR_REQ OFF",1
8710,"0x2206 0x15 : Unload to Load, CS1, BUSY & CONT ON->PS & PL OFF : BUSY OFF",1
8711,"0x2207 0x15 : Unload to Load, CS1, BUSY & CONT ON->PS & PL OFF : COMPT OFF",1
8712,"0x2208 0x15 : Unload to Load, CS1, BUSY & CONT ON->PS & PL OFF : CONT OFF",1
8713,"0x2209 0x15 : Unload to Load, CS1, BUSY & CONT ON->PS & PL OFF : ES OFF",1
8714,"0x220A 0x15 : Unload to Load, CS1, BUSY & CONT ON->PS & PL OFF : Clamp ON",1
8715,"0x220B 0x15 : Unload to Load, CS1, BUSY & CONT ON->PS & PL OFF : EQ_ER ON",1
8716,"0x220C 0x15 : Unload to Load, CS1, BUSY & CONT ON->PS & PL OFF : Light Curtain ON",1
8717,0x220D 0x10 : Reserved : Reserved,0
8718,0x220E 0x10 : Reserved : Reserved,0
8719,"0x220F 0x15 : Unload to Load, CS1, PS & PL OFF->U_REQ OFF : OHT PIO Off-line",1
8720,"0x2210 0x15 : Unload to Load, CS1, PS & PL OFF->U_REQ OFF : CS_0 OFF",1
8721,"0x2211 0x15 : Unload to Load, CS1, PS & PL OFF->U_REQ OFF : VALID OFF",1
8722,"0x2212 0x15 : Unload to Load, CS1, PS & PL OFF->U_REQ OFF : CS_1 OFF",1
8723,"0x2213 0x15 : Unload to Load, CS1, PS & PL OFF->U_REQ OFF : AM_AVBL OFF",1
8724,"0x2214 0x15 : Unload to Load, CS1, PS & PL OFF->U_REQ OFF : TR_REQ OFF",1
8725,"0x2215 0x15 : Unload to Load, CS1, PS & PL OFF->U_REQ OFF : BUSY OFF",1
8726,"0x2216 0x15 : Unload to Load, CS1, PS & PL OFF->U_REQ OFF : COMPT OFF",1
8727,"0x2217 0x15 : Unload to Load, CS1, PS & PL OFF->U_REQ OFF : CONT OFF",1
8728,"0x2218 0x15 : Unload to Load, CS1, PS & PL OFF->U_REQ OFF : ES OFF",1
8729,"0x2219 0x15 : Unload to Load, CS1, PS & PL OFF->U_REQ OFF : Clamp ON",1
8730,"0x221A 0x15 : Unload to Load, CS1, PS & PL OFF->U_REQ OFF : EQ_ER ON",1
8731,"0x221B 0x15 : Unload to Load, CS1, PS & PL OFF->U_REQ OFF : Light Curtain ON",1
8732,"0x221C 0x15 : Unload to Load, CS1, PS & PL OFF->U_REQ OFF : PS ON",1
8733,"0x221D 0x15 : Unload to Load, CS1, PS & PL OFF->U_REQ OFF : PL ON",1
8734,0x221E 0x10 : Reserved : Reserved,0
8735,0x221F 0x10 : Reserved : Reserved,0
8736,"0x2220 0x15 : Unload to Load, CS1, U_REQ OFF->BUSY OFF : OHT PIO Off-line",1
8737,"0x2221 0x15 : Unload to Load, CS1, U_REQ OFF->BUSY OFF : CS_0 OFF",1
8738,"0x2222 0x15 : Unload to Load, CS1, U_REQ OFF->BUSY OFF : VALID OFF",1
8739,"0x2223 0x15 : Unload to Load, CS1, U_REQ OFF->BUSY OFF : CS_1 OFF",1
8740,"0x2224 0x15 : Unload to Load, CS1, U_REQ OFF->BUSY OFF : AM_AVBL OFF",1
8741,"0x2225 0x15 : Unload to Load, CS1, U_REQ OFF->BUSY OFF : TR_REQ OFF",1
8742,"0x2226 0x15 : Unload to Load, CS1, U_REQ OFF->BUSY OFF : COMPT OFF",1
8743,"0x2227 0x15 : Unload to Load, CS1, U_REQ OFF->BUSY OFF : CONT OFF",1
8744,"0x2228 0x15 : Unload to Load, CS1, U_REQ OFF->BUSY OFF : ES OFF",1
8745,"0x2229 0x15 : Unload to Load, CS1, U_REQ OFF->BUSY OFF : Clamp ON",1
8746,"0x222A 0x15 : Unload to Load, CS1, U_REQ OFF->BUSY OFF : EQ_ER ON",1
8747,"0x222B 0x15 : Unload to Load, CS1, U_REQ OFF->BUSY OFF : Light Curtain ON",1
8748,"0x222C 0x15 : Unload to Load, CS1, U_REQ OFF->BUSY OFF : PS ON",1
8749,"0x222D 0x15 : Unload to Load, CS1, U_REQ OFF->BUSY OFF : PL ON",1
8750,0x222E 0x10 : Reserved : Reserved,0
8751,0x222F 0x10 : Reserved : Reserved,0
8752,"0x2230 0x10 : Unload to Load, CS1, BUSY OFF->COMPT ON : OHT PIO Off-line",0
8753,"0x2231 0x10 : Unload to Load, CS1, BUSY OFF->COMPT ON : CS_0 OFF",0
8754,"0x2232 0x10 : Unload to Load, CS1, BUSY OFF->COMPT ON : VALID OFF",0
8755,"0x2233 0x10 : Unload to Load, CS1, BUSY OFF->COMPT ON : CS_1 OFF",0
8756,"0x2234 0x10 : Unload to Load, CS1, BUSY OFF->COMPT ON : AM_AVBL OFF",0
8757,"0x2235 0x10 : Unload to Load, CS1, BUSY OFF->COMPT ON : TR_REQ OFF",0
8758,"0x2236 0x10 : Unload to Load, CS1, BUSY OFF->COMPT ON : CONT OFF",0
8759,"0x2237 0x15 : Unload to Load, CS1, BUSY OFF->COMPT ON : ES OFF",1
8760,"0x2238 0x10 : Unload to Load, CS1, BUSY OFF->COMPT ON : Clamp ON",0
8761,"0x2239 0x10 : Unload to Load, CS1, BUSY OFF->COMPT ON : EQ_ER ON",0
8762,"0x223A 0x10 : Unload to Load, CS1, BUSY OFF->COMPT ON : Light Curtain ON",0
8763,"0x223B 0x10 : Unload to Load, CS1, BUSY OFF->COMPT ON : PS ON",0
8764,"0x223C 0x10 : Unload to Load, CS1, BUSY OFF->COMPT ON : PL ON",0
8765,0x223D 0x10 : Reserved : Reserved,0
8766,0x223E 0x10 : Reserved : Reserved,0
8767,"0x223F 0x10 : Unload to Load, CS1, COMPT ON->READY OFF : OHT PIO Off-line",0
8768,"0x2240 0x10 : Unload to Load, CS1, COMPT ON->READY OFF : CS_0 OFF",0
8769,"0x2241 0x10 : Unload to Load, CS1, COMPT ON->READY OFF : VALID OFF",0
8770,"0x2242 0x10 : Unload to Load, CS1, COMPT ON->READY OFF : CS_1 OFF",0
8771,"0x2243 0x10 : Unload to Load, CS1, COMPT ON->READY OFF : AM_AVBL OFF",0
8772,"0x2244 0x10 : Unload to Load, CS1, COMPT ON->READY OFF : TR_REQ OFF",0
8773,"0x2245 0x10 : Unload to Load, CS1, COMPT ON->READY OFF : COMPT OFF",0
8774,"0x2246 0x10 : Unload to Load, CS1, COMPT ON->READY OFF : CONT OFF",0
8775,"0x2247 0x15 : Unload to Load, CS1, COMPT ON->READY OFF : ES OFF",1
8776,"0x2248 0x10 : Unload to Load, CS1, COMPT ON->READY OFF : Clamp ON",0
8777,"0x2249 0x10 : Unload to Load, CS1, COMPT ON->READY OFF : EQ_ER ON",0
8778,"0x224A 0x10 : Unload to Load, CS1, COMPT ON->READY OFF : Light Curtain ON",0
8779,"0x224B 0x10 : Unload to Load, CS1, COMPT ON->READY OFF : PS ON",0
8780,"0x224C 0x10 : Unload to Load, CS1, COMPT ON->READY OFF : PL ON",0
8781,0x224D 0x10 : Reserved : Reserved,0
8782,0x224E 0x10 : Reserved : Reserved,0
8783,"0x224F 0x10 : Unload to Load, CS1, READY OFF->CS_1 OFF : OHT PIO Off-line",0
8784,0x2250 0x10 : Reserved : Reserved,0
8785,"0x2251 0x10 : Unload to Load, CS1, READY OFF->CS_1 OFF : AM_AVBL OFF",0
8786,"0x2252 0x10 : Unload to Load, CS1, READY OFF->CS_1 OFF : TR_REQ OFF",0
8787,"0x2253 0x10 : Unload to Load, CS1, READY OFF->CS_1 OFF : BUSY OFF",0
8788,"0x2254 0x10 : Unload to Load, CS1, READY OFF->CS_1 OFF : CONT OFF",0
8789,"0x2255 0x15 : Unload to Load, CS1, READY OFF->CS_1 OFF : ES OFF",1
8790,"0x2256 0x10 : Unload to Load, CS1, READY OFF->CS_1 OFF : Clamp ON",0
8791,"0x2257 0x10 : Unload to Load, CS1, READY OFF->CS_1 OFF : EQ_ER ON",0
8792,"0x2258 0x10 : Unload to Load, CS1, READY OFF->CS_1 OFF : Light Curtain ON",0
8793,"0x2259 0x10 : Unload to Load, CS1, READY OFF->CS_1 OFF : PS ON",0
8794,"0x225A 0x10 : Unload to Load, CS1, READY OFF->CS_1 OFF : PL ON",0
8795,0x225B 0x10 : Reserved : Reserved,0
8796,"0x225C 0x10 : Unload to Load, CS1, Ready->CS_1 ON : OHT PIO Off-line",0
8797,"0x225D 0x10 : Unload to Load, CS1, Ready->CS_1 ON : CS_0 OFF",0
8798,0x225E 0x10 : Reserved : Reserved,0
8799,"0x225F 0x10 : Unload to Load, CS1, Ready->CS_1 ON : AM_AVBL OFF",0
8800,"0x2260 0x10 : Unload to Load, CS1, Ready->CS_1 ON : TR_REQ OFF",0
8801,"0x2261 0x10 : Unload to Load, CS1, Ready->CS_1 ON : BUSY OFF",0
8802,"0x2262 0x10 : Unload to Load, CS1, Ready->CS_1 ON : COMPT OFF",0
8803,"0x2263 0x10 : Unload to Load, CS1, Ready->CS_1 ON : CONT OFF",0
8804,"0x2264 0x15 : Unload to Load, CS1, Ready->CS_1 ON : ES OFF",1
8805,"0x2265 0x10 : Unload to Load, CS1, Ready->CS_1 ON : Clamp ON",0
8806,"0x2266 0x10 : Unload to Load, CS1, Ready->CS_1 ON : EQ_ER ON",0
8807,"0x2267 0x10 : Unload to Load, CS1, Ready->CS_1 ON : Light Curtain ON",0
8808,"0x2268 0x10 : Unload to Load, CS1, Ready->CS_1 ON : PS ON",0
8809,"0x2269 0x10 : Unload to Load, CS1, Ready->CS_1 ON : PL ON",0
8810,0x226A 0x10 : Reserved : Reserved,0
8811,0x226B 0x10 : Reserved : Reserved,0
8812,"0x226C 0x10 : Unload to Load, CS1, CS_1 ON->VALID ON : OHT PIO Off-line",0
8813,"0x226D 0x10 : Unload to Load, CS1, CS_1 ON->VALID ON : CS_0 OFF",0
8814,"0x226E 0x10 : Unload to Load, CS1, CS_1 ON->VALID ON : CS_1 OFF",0
8815,"0x226F 0x10 : Unload to Load, CS1, CS_1 ON->VALID ON : AM_AVBL OFF",0
8816,"0x2270 0x10 : Unload to Load, CS1, CS_1 ON->VALID ON : TR_REQ OFF",0
8817,"0x2271 0x10 : Unload to Load, CS1, CS_1 ON->VALID ON : BUSY OFF",0
8818,"0x2272 0x10 : Unload to Load, CS1, CS_1 ON->VALID ON : COMPT OFF",0
8819,"0x2273 0x10 : Unload to Load, CS1, CS_1 ON->VALID ON : CONT OFF",0
8820,"0x2274 0x15 : Unload to Load, CS1, CS_1 ON->VALID ON : ES OFF",1
8821,"0x2275 0x10 : Unload to Load, CS1, CS_1 ON->VALID ON : Clamp ON",0
8822,"0x2276 0x10 : Unload to Load, CS1, CS_1 ON->VALID ON : EQ_ER ON",0
8823,"0x2277 0x10 : Unload to Load, CS1, CS_1 ON->VALID ON : Light Curtain ON",0
8824,"0x2278 0x10 : Unload to Load, CS1, CS_1 ON->VALID ON : PS ON",0
8825,"0x2279 0x10 : Unload to Load, CS1, CS_1 ON->VALID ON : PL ON",0
8826,0x227A 0x10 : Reserved : Reserved,0
8827,0x227B 0x10 : Reserved : Reserved,0
8828,"0x227C 0x10 : Unload to Load, CS1, VALID ON->L_REQ ON : OHT PIO Off-line",0
8829,"0x227D 0x10 : Unload to Load, CS1, VALID ON->L_REQ ON : CS_0 OFF",0
8830,"0x227E 0x10 : Unload to Load, CS1, VALID ON->L_REQ ON : VALID OFF",0
8831,"0x227F 0x10 : Unload to Load, CS1, VALID ON->L_REQ ON : CS_1 OFF",0
8832,"0x2280 0x10 : Unload to Load, CS1, VALID ON->L_REQ ON : AM_AVBL OFF",0
8833,"0x2281 0x10 : Unload to Load, CS1, VALID ON->L_REQ ON : TR_REQ OFF",0
8834,"0x2282 0x10 : Unload to Load, CS1, VALID ON->L_REQ ON : BUSY OFF",0
8835,"0x2283 0x10 : Unload to Load, CS1, VALID ON->L_REQ ON : COMPT OFF",0
8836,"0x2284 0x10 : Unload to Load, CS1, VALID ON->L_REQ ON : CONT OFF",0
8837,"0x2285 0x15 : Unload to Load, CS1, VALID ON->L_REQ ON : ES OFF",1
8838,"0x2286 0x10 : Unload to Load, CS1, VALID ON->L_REQ ON : Clamp ON",0
8839,"0x2287 0x10 : Unload to Load, CS1, VALID ON->L_REQ ON : EQ_ER ON",0
8840,"0x2288 0x10 : Unload to Load, CS1, VALID ON->L_REQ ON : Light Curtain ON",0
8841,"0x2289 0x10 : Unload to Load, CS1, VALID ON->L_REQ ON : PS ON",0
8842,"0x228A 0x10 : Unload to Load, CS1, VALID ON->L_REQ ON : PL ON",0
8843,0x228B 0x10 : Reserved : Reserved,0
8844,0x228C 0x10 : Reserved : Reserved,0
8845,"0x228D 0x10 : Unload to Load, CS1, L_REQ ON->TR_REQ ON : OHT PIO Off-line",0
8846,"0x228E 0x10 : Unload to Load, CS1, L_REQ ON->TR_REQ ON : CS_0 OFF",0
8847,"0x228F 0x10 : Unload to Load, CS1, L_REQ ON->TR_REQ ON : VALID OFF",0
8848,"0x2290 0x10 : Unload to Load, CS1, L_REQ ON->TR_REQ ON : CS_1 OFF",0
8849,"0x2291 0x10 : Unload to Load, CS1, L_REQ ON->TR_REQ ON : AM_AVBL OFF",0
8850,"0x2292 0x10 : Unload to Load, CS1, L_REQ ON->TR_REQ ON : BUSY OFF",0
8851,"0x2293 0x10 : Unload to Load, CS1, L_REQ ON->TR_REQ ON : COMPT OFF",0
8852,"0x2294 0x10 : Unload to Load, CS1, L_REQ ON->TR_REQ ON : CONT OFF",0
8853,"0x2295 0x15 : Unload to Load, CS1, L_REQ ON->TR_REQ ON : ES OFF",1
8854,"0x2296 0x10 : Unload to Load, CS1, L_REQ ON->TR_REQ ON : Clamp ON",0
8855,"0x2297 0x10 : Unload to Load, CS1, L_REQ ON->TR_REQ ON : EQ_ER ON",0
8856,"0x2298 0x10 : Unload to Load, CS1, L_REQ ON->TR_REQ ON : Light Curtain ON",0
8857,"0x2299 0x10 : Unload to Load, CS1, L_REQ ON->TR_REQ ON : PS ON",0
8858,"0x229A 0x10 : Unload to Load, CS1, L_REQ ON->TR_REQ ON : PL ON",0
8859,0x229B 0x10 : Reserved : Reserved,0
8860,0x229C 0x10 : Reserved : Reserved,0
8861,"0x229D 0x10 : Unload to Load, CS1, READY ON->BUSY ON : OHT PIO Off-line",0
8862,"0x229E 0x10 : Unload to Load, CS1, READY ON->BUSY ON : CS_0 OFF",0
8863,"0x229F 0x10 : Unload to Load, CS1, READY ON->BUSY ON : VALID OFF",0
8864,"0x22A0 0x10 : Unload to Load, CS1, READY ON->BUSY ON : CS_1 OFF",0
8865,"0x22A1 0x10 : Unload to Load, CS1, READY ON->BUSY ON : AM_AVBL OFF",0
8866,"0x22A2 0x10 : Unload to Load, CS1, READY ON->BUSY ON : TR_REQ OFF",0
8867,"0x22A3 0x10 : Unload to Load, CS1, READY ON->BUSY ON : COMPT OFF",0
8868,"0x22A4 0x10 : Unload to Load, CS1, READY ON->BUSY ON : CONT OFF",0
8869,"0x22A5 0x15 : Unload to Load, CS1, READY ON->BUSY ON : ES OFF",1
8870,"0x22A6 0x10 : Unload to Load, CS1, READY ON->BUSY ON : Clamp ON",0
8871,"0x22A7 0x10 : Unload to Load, CS1, READY ON->BUSY ON : EQ_ER ON",0
8872,"0x22A8 0x10 : Unload to Load, CS1, READY ON->BUSY ON : Light Curtain ON",0
8873,"0x22A9 0x10 : Unload to Load, CS1, READY ON->BUSY ON : PS ON",0
8874,"0x22AA 0x10 : Unload to Load, CS1, READY ON->BUSY ON : PL ON",0
8875,0x22AB 0x10 : Reserved : Reserved,0
8876,0x22AC 0x10 : Reserved : Reserved,0
8877,"0x22AD 0x15 : Unload to Load, CS1, BUSY ON & CONT OFF->PS & PL ON : OHT PIO Off-line",1
8878,"0x22AE 0x15 : Unload to Load, CS1, BUSY ON & CONT OFF->PS & PL ON : CS_0 OFF",1
8879,"0x22AF 0x15 : Unload to Load, CS1, BUSY ON & CONT OFF->PS & PL ON : VALID OFF",1
8880,"0x22B0 0x15 : Unload to Load, CS1, BUSY ON & CONT OFF->PS & PL ON : CS_1 OFF",1
8881,"0x22B1 0x15 : Unload to Load, CS1, BUSY ON & CONT OFF->PS & PL ON : AM_AVBL OFF",1
8882,"0x22B2 0x15 : Unload to Load, CS1, BUSY ON & CONT OFF->PS & PL ON : TR_REQ OFF",1
8883,"0x22B3 0x15 : Unload to Load, CS1, BUSY ON & CONT OFF->PS & PL ON : BUSY OFF",1
8884,"0x22B4 0x15 : Unload to Load, CS1, BUSY ON & CONT OFF->PS & PL ON : COMPT OFF",1
8885,0x22B5 0x15 : Reserved : Reserved,1
8886,"0x22B6 0x15 : Unload to Load, CS1, BUSY & CONT ON->PS & PL ON : ES OFF",1
8887,"0x22B7 0x15 : Unload to Load, CS1, BUSY & CONT ON->PS & PL ON : Clamp ON",1
8888,"0x22B8 0x15 : Unload to Load, CS1, BUSY & CONT ON->PS & PL ON : EQ_ER ON",1
8889,"0x22B9 0x15 : Unload to Load, CS1, BUSY & CONT ON->PS & PL ON : Light Curtain ON",1
8890,0x22BA 0x10 : Reserved : Reserved,0
8891,0x22BB 0x10 : Reserved : Reserved,0
8892,"0x22BC 0x15 : Unload to Load, CS1, U_REQ OFF->BUSY OFF : OHT PIO Off-line",1
8893,"0x22BD 0x15 : Unload to Load, CS1, U_REQ OFF->BUSY OFF : CS_0 OFF",1
8894,"0x22BE 0x15 : Unload to Load, CS1, U_REQ OFF->BUSY OFF : VALID OFF",1
8895,"0x22BF 0x15 : Unload to Load, CS1, U_REQ OFF->BUSY OFF : CS_1 OFF",1
8896,"0x22C0 0x15 : Unload to Load, CS1, U_REQ OFF->BUSY OFF : AM_AVBL OFF",1
8897,"0x22C1 0x15 : Unload to Load, CS1, U_REQ OFF->BUSY OFF : TR_REQ OFF",1
8898,"0x22C2 0x15 : Unload to Load, CS1, U_REQ OFF->BUSY OFF : COMPT OFF",1
8899,0x22C3 0x15 : Reserved : Reserved,1
8900,"0x22C4 0x15 : Unload to Load, CS1, U_REQ OFF->BUSY OFF : ES OFF",1
8901,"0x22C5 0x15 : Unload to Load, CS1, U_REQ OFF->BUSY OFF : Clamp ON",1
8902,"0x22C6 0x15 : Unload to Load, CS1, U_REQ OFF->BUSY OFF : EQ_ER ON",1
8903,"0x22C7 0x15 : Unload to Load, CS1, U_REQ OFF->BUSY OFF : Light Curtain ON",1
8904,"0x22C8 0x15 : Unload to Load, CS1, U_REQ OFF->BUSY OFF : PS OFF",1
8905,"0x22C9 0x15 : Unload to Load, CS1, U_REQ OFF->BUSY OFF : PL OFF",1
8906,0x22CA 0x10 : Reserved : Reserved,0
8907,"0x22CB 0x10 : Unload to Load, CS1, READY OFF->CS_1 OFF : OHT PIO Off-line",0
8908,"0x22CC 0x10 : Unload to Load, CS1, READY OFF->CS_1 OFF : CS_1 OFF",0
8909,0x22CD 0x10 : Reserved : Reserved,0
8910,"0x22CE 0x10 : Unload to Load, CS1, READY OFF->CS_1 OFF : AM_AVBL OFF",0
8911,"0x22CF 0x10 : Unload to Load, CS1, READY OFF->CS_1 OFF : TR_REQ OFF",0
8912,"0x22D0 0x10 : Unload to Load, CS1, READY OFF->CS_1 OFF : BUSY OFF",0
8913,"0x22D1 0x10 : Unload to Load, CS1, READY OFF->CS_1 OFF : CONT OFF",0
8914,"0x22D2 0x15 : Unload to Load, CS1, READY OFF->CS_1 OFF : ES OFF",1
8915,"0x22D3 0x10 : Unload to Load, CS1, READY OFF->CS_1 OFF : Clamp ON",0
8916,"0x22D4 0x10 : Unload to Load, CS1, READY OFF->CS_1 OFF : EQ_ER ON",0
8917,"0x22D5 0x10 : Unload to Load, CS1, READY OFF->CS_1 OFF : Light Curtain ON",0
8918,"0x22D6 0x10 : Unload to Load, CS1, READY OFF->CS_1 OFF : PS OFF",0
8919,"0x22D7 0x10 : Unload to Load, CS1, READY OFF->CS_1 OFF : PL OFF",0
8920,0x22D8 0x10 : Reserved : Reserved,0
8921,0x22D9 0x10 : Reserved : Reserved,0
8922,0x22DA 0x10 : Reserved : Reserved,0
8923,0x22DB 0x10 : Reserved : Reserved,0
8924,0x22DC 0x10 : Reserved : Reserved,0
8925,0x22DD 0x10 : Reserved : Reserved,0
20480,0x5000 0x00 : CS0 : TP1 timeout,0
20481,0x5001 0x00 : CS0 : TP2 timeout,0
20482,0x5002 0x05 : CS0 : TP3 timeout,1
20483,0x5003 0x05 : CS0 : TP4 timeout,1
20484,0x5004 0x00 : CS0 : TP5 timeout,0
20485,0x5005 0x00 : CS0 : TP6 timeout,0
20486,0x5006 0x00 : CS0 : TD0 timeout,0
20487,0x5007 0x00 : CS0 : Link timeout,0
20488,0x5008 0x05 : CS0 : TP3 ANY ERROR,1
20489,0x5009 0x05 : CS0 : TP4 ANY ERROR,1
20490,0x500A 0x00 : CS0 : PS_PL_CHECK_ERROR,0
20491,0x500B 0x00 : CS0 : TP7_TIMEOUT,0
20492,0x500C 0x00 : CS0 : DONE_NOT_READY,0
20493,0x500D 0x00 : CS0 : CS0_CS1_ALL_ON_ERROR,0
20494,0x500E 0x00 : CS0 : Door_Close_Timeout,0
20495,0x500F 0x00 : CS0 : MI have Door_wait_Clamp_off_Timeout,0
20496,0x5010 0x05 : CS0 : EXT0_OFFLINE(OPA off-line),1
20497,0x5011 0x05 : CS0 : EXT1_OFFLINE(Key+Relay off-line),1
20498,0x5012 0x05 : CS0 : EXT2_OFFLINE(FURANCE off-line),1
20499,0x5013 0x05 : CS0 : EXT3_OFFLINE(ACT8_0 off-line),1
20500,0x5014 0x05 : CS0 : EXT4_OFFLINE(ASTSY_EXT off-line),1
20501,0x5015 0x05 : CS0 : EXT5_OFFLINE(Tow_Relay_Output off-line),1
20502,0x5016 0x05 : CS0 : EXT6_OFFLINE(ASCII_ASTSY_INT off-line),1
20503,0x5017 0x05 : CS0 : ASTSY_OFFLINE,1
20504,0x5018 0x05 : CS0 : EXT7_OFFLINE(ACT8_1 off-line),1
20480,0x5000 0x10 : CS1 : TP1 timeout,0
20481,0x5001 0x10 : CS1 : TP2 timeout,0
20482,0x5002 0x15 : CS1 : TP3 timeout,1
20483,0x5003 0x15 : CS1 : TP4 timeout,1
20484,0x5004 0x10 : CS1 : TP5 timeout,0
20485,0x5005 0x10 : CS1 : TP6 timeout,0
20486,0x5006 0x10 : CS1 : TD0 timeout,0
20487,0x5007 0x10 : CS1 : Link timeout,0
20488,0x5008 0x15 : CS1 : TP3 ANY ERROR,1
20489,0x5009 0x15 : CS1 : TP4 ANY ERROR,1
20490,0x500A 0x10 : CS1 : PS_PL_CHECK_ERROR,0
20491,0x500B 0x10 : CS1 : TP7_TIMEOUT,0
20492,0x500C 0x10 : CS1 : DONE_NOT_READY,0
20493,0x500D 0x10 : CS1 : CS0_CS1_ALL_ON_ERROR,0
20494,0x500E 0x10 : CS1 : Door_Close_Timeout,0
20495,0x500F 0x10 : CS1 : MI have Door_wait_Clamp_off_Timeout,0
20496,0x5010 0x15 : CS1 : EXT0_OFFLINE(OPA off-line),1
20497,0x5011 0x15 : CS1 : EXT1_OFFLINE(Key+Relay off-line),1
20498,0x5012 0x15 : CS1 : EXT2_OFFLINE(FURANCE off-line),1
20499,0x5013 0x15 : CS1 : EXT3_OFFLINE(ACT8_0 off-line),1
20500,0x5014 0x15 : CS1 : EXT4_OFFLINE(ASTSY_EXT off-line),1
20501,0x5015 0x15 : CS1 : EXT5_OFFLINE(Tow_Relay_Output off-line),1
20502,0x5016 0x15 : CS1 : EXT6_OFFLINE(ASCII_ASTSY_INT off-line),1
20503,0x5017 0x15 : CS1 : ASTSY_OFFLINE,1
20504,0x5018 0x15 : CS1 : EXT7_OFFLINE(ACT8_1 off-line),1
